Arquivo,Classe,Liver,Kidney,Altura,Comprimento,Hi,Hu,Homogeneidade,Entropia
ROI_19_8,esteatose,"(286, 170)","(275, 218)",28,28,1.8278906986135417,"[0.0009049616188154313, 1.2627672204583261e-10, 3.266719944961494e-14, 1.528064578617597e-14, -3.093312348934012e-28, 1.669161048562485e-19, -1.4446740106799745e-28]","[0.5185847315426698, 0.020980379242756118, 0.2802497622925095, 0.020980287424860425]","[6.760155937004203, 7.873841831501766, 6.411531371196366, 7.881150588284601]"
ROI_19_9,esteatose,"(292, 171)","(265, 215)",28,28,1.738921432136384,"[0.0009310321196641698, 3.444129657246234e-11, 2.572378132927231e-13, 9.601202353177627e-14, 5.872264921683549e-27, -5.206734633966379e-19, -1.389926552285263e-26]","[0.5185794629845093, 0.01673039711408569, 0.27411021215770837, 0.01673043176063485]","[6.815943028866473, 7.86415908498664, 6.340102799767795, 7.865403215377327]"
ROI_20_0,esteatose,"(343, 138)","(320, 201)",28,28,1.294970796053639,"[0.0012000813526972277, 3.4616441764303427e-10, 1.5934608793917017e-12, 4.265548232688041e-13, 9.793064529863564e-26, 6.442905910856499e-18, -3.377573817843907e-25]","[0.5185395552786359, 0.023677978983104576, 0.28421818411002114, 0.023677930857331254]","[7.018760228410553, 8.007950358072355, 6.43534089500589, 8.001689371903879]"
ROI_20_1,esteatose,"(358, 158)","(305, 194)",28,28,1.232311877515232,"[0.0012782870694329949, 6.767319384171563e-12, 3.192957436565389e-12, 6.836716821137059e-13, 8.368921760137559e-25, -8.56184932949651e-19, -5.656238342399523e-25]","[0.5185362853352337, 0.029518395700787268, 0.29267058721607697, 0.02951837317816524]","[7.088084967198862, 8.060665439641214, 6.427404387069382, 8.062714496669091]"
ROI_20_2,esteatose,"(354, 152)","(315, 194)",28,28,1.2834862988193547,"[0.0011671759356561896, 1.9072624265326262e-10, 5.457212271961562e-13, 9.08711338503907e-14, -1.4872010272949536e-26, 3.107330958495871e-19, 1.3722914793498816e-26]","[0.5185411810610481, 0.02768831297514973, 0.2900163725692516, 0.027688327460358732]","[7.01807805065091, 8.018968451270135, 6.419467879132873, 8.02121189711842]"
ROI_20_3,esteatose,"(364, 165)","(299, 192)",28,28,1.2592192163959854,"[0.0013172195519027996, 3.0753312935613797e-10, 3.965160311254539e-12, 2.40421325820216e-13, 1.9015688072307377e-25, -3.63653914085161e-18, -1.3763694215017981e-25]","[0.5185350663223469, 0.020360160940272303, 0.27942545863537704, 0.02036013774054832]","[6.9877311982158075, 8.027084862414135, 6.456154833489368, 8.026469799292455]"
ROI_20_4,esteatose,"(357, 172)","(307, 196)",28,28,1.4020134068083685,"[0.0012009494112308933, 1.1674966087867223e-11, 2.0525453970269327e-13, 5.159645189899702e-14, 3.3066991590020166e-27, -5.441334246107891e-20, 4.154449944151048e-27]","[0.5185393944083201, 0.034242616547296115, 0.2994994534417914, 0.03424262416924057]","[6.51380646107174, 7.716874592687568, 6.337107214441749, 7.715763674173506]"
ROI_20_5,esteatose,"(368, 174)","(303, 197)",28,28,1.3143347721365035,"[0.0012682855778997093, 4.682594703111692e-10, 6.173341781916813e-13, 5.819467058558267e-13, 8.527798646898072e-26, 1.2329629023813769e-17, 3.3822162968974136e-25]","[0.5185368136285604, 0.02094210627327766, 0.2802646761029081, 0.020942087179584734]","[7.066313620079402, 8.073076377688356, 6.467086926751922, 8.074953010821757]"
ROI_20_6,esteatose,"(340, 158)","(301, 208)",28,28,1.6268453967603034,"[0.0009968565712472513, 6.008314877491958e-11, 7.062245934463013e-14, 4.3903470757085046e-13, -6.452918040628963e-26, -2.4092798278103876e-18, -4.257207237825501e-26]","[0.5185585745219052, 0.012993649888834176, 0.2687368789928589, 0.012993615017017514]","[6.992542828002293, 7.989994216772286, 6.403594863259858, 7.983423817038399]"
ROI_20_7,esteatose,"(325, 156)","(295, 200)",28,28,1.5281793319007617,"[0.0010277455316181458, 1.1842331245514782e-10, 2.2993600792728105e-13, 7.882394871857882e-14, 8.242898456836645e-27, 8.370124316043266e-19, 6.683248855340497e-27]","[0.5185521808076031, 0.0188939870868647, 0.27728023775772004, 0.01889400522498043]","[6.69513179417218, 7.835837096871598, 6.3956583553233495, 7.838832595512495]"
ROI_20_8,esteatose,"(337, 162)","(292, 203)",28,28,1.4096902862505865,"[0.0011396302185564507, 2.198819354260215e-10, 6.018018377143913e-13, 1.1878591887225383e-12, -3.2812805338599368e-25, 1.6325586688926794e-17, 9.49210372700128e-25]","[0.5185436020869538, 0.02441490034627666, 0.2852779403998952, 0.024414883931481397]","[7.032888048589723, 7.976697548834205, 6.355975815640812, 7.975525048186368]"
ROI_20_9,esteatose,"(331, 167)","(310, 204)",28,28,1.5210243517696933,"[0.0010920184757568642, 7.742162994569403e-11, 1.352456936737686e-12, 7.227440611666248e-13, 6.9816968570175205e-25, -6.140340971058651e-18, -1.5216654736673561e-25]","[0.518545865446288, 0.016739786481878023, 0.27417327479116027, 0.01673976769017236]","[6.9361650028337145, 7.9980080892547925, 6.443277402942399, 7.994970532700715]"
ROI_21_0,esteatose,"(314, 137)","(299, 193)",28,28,1.469966082645955,"[0.0009622019191145176, 4.190708314781598e-10, 3.8963871055678836e-13, 8.211194139411509e-14, -8.259109434674052e-27, 1.6661614363242441e-18, 1.2145059309658136e-26]","[0.5185608455161133, 0.020303728335157128, 0.2793063192013657, 0.020303641598690084]","[6.940727227971727, 7.957841544611475, 6.3926627699973055, 7.9602278425245645]"
ROI_21_1,esteatose,"(329, 137)","(304, 194)",28,28,1.424083446488088,"[0.001038431885254286, 1.2208962273482384e-11, 1.9054536756851013e-13, 1.899618886745226e-13, 1.775773709315568e-26, 5.714221623683689e-20, 3.147740681030269e-26]","[0.518551190508186, 0.022334322583670095, 0.28225782091509205, 0.022334299926733893]","[6.8050396975103915, 7.901707509305416, 6.411531371196365, 7.9017554296124635]"
ROI_21_2,esteatose,"(308, 138)","(291, 192)",28,28,1.5125687035240867,"[0.0009531003190509153, 4.174899261065458e-11, 2.2257885429265476e-13, 4.736457487811149e-14, -4.155456589593866e-27, -1.8439607458673942e-19, -2.5264453215011863e-27]","[0.518563969899864, 0.029560302830541632, 0.29269060406220404, 0.029560258272911394]","[6.702266333600358, 7.8327079166046625, 6.373794168798242, 7.827794941105049]"
ROI_21_3,esteatose,"(318, 128)","(276, 191)",28,28,1.4787400626355094,"[0.000946752688340943, 2.51249606099215e-11, 4.681084446496601e-14, 8.153823234004397e-14, 2.2443825526196606e-27, -4.087086436269403e-19, 4.5098965494618855e-27]","[0.5185650100701744, 0.022716138018787236, 0.2827900247834385, 0.022716152723038546]","[6.8566981196656975, 7.940271252596608, 6.419467879132873, 7.9383688905281415]"
ROI_21_4,esteatose,"(294, 133)","(286, 193)",28,28,1.5381180351611217,"[0.0009358826539592308, 1.5834474148919806e-10, 7.634125774315303e-14, 2.49978931734682e-13, 6.889785938917156e-27, 2.84572704675336e-18, 3.3838756722360425e-26]","[0.5185762113273684, 0.01733964737446575, 0.27499736149992404, 0.01733964737446575]","[6.963876047509131, 7.972062768122118, 6.392662769997306, 7.971505330595965]"
ROI_21_5,esteatose,"(313, 133)","(271, 188)",28,28,1.436795896221762,"[0.0009921023433509422, 1.2425988642170402e-11, 3.240306244013821e-14, 1.6080022651825882e-13, -7.30667345768523e-27, 4.2845391462185375e-19, 9.018694531923806e-27]","[0.518557217618191, 0.01536272316188394, 0.27216503935107256, 0.015362696489601847]","[6.6887337995145755, 7.851131442852894, 6.387721847386842, 7.852696711596734]"
ROI_21_6,esteatose,"(301, 135)","(291, 189)",28,28,1.501668878433265,"[0.0009549015745676667, 3.020928161206528e-11, 9.632762303401859e-15, 5.68565038128867e-14, -1.8810333372559912e-28, 2.9498814007510644e-20, -1.3172312783916678e-27]","[0.5185627904531023, 0.02156621730571265, 0.2811298015399442, 0.021566014236791366]","[6.756574594691148, 7.83490721068274, 6.3956583553233495, 7.83202673678684]"
ROI_21_7,esteatose,"(289, 121)","(276, 193)",28,28,1.6730200391617716,"[0.0008545622216819186, 1.4274701935527287e-10, 5.105953635717699e-14, 1.5125340451493417e-14, 4.392677407836425e-29, 1.7941667694015698e-19, 4.1803403382582245e-28]","[0.51861562627915, 0.022111610186100826, 0.2818424557130291, 0.02211198075585907]","[6.791420947626666, 7.900409521856044, 6.395658355323351, 7.89902284473208]"
ROI_21_8,esteatose,"(311, 132)","(276, 186)",28,28,1.4318146203870563,"[0.0009807953831683681, 1.6530180772760472e-10, 3.448394126289955e-13, 8.466400778230071e-14, 6.916685065644165e-27, -1.0258578929735388e-18, 1.2705610868428642e-26]","[0.5185596951239353, 0.02245282236247223, 0.28241656515161156, 0.022452576769401343]","[6.760083021893532, 7.8484510444994635, 6.355975815640812, 7.852253633262594]"
ROI_21_9,esteatose,"(309, 124)","(270, 179)",28,28,1.3986134210378787,"[0.0009928246725834943, 1.6827891347456992e-11, 1.3501235647870317e-13, 1.9532757500692234e-13, 1.6263930664185966e-27, -2.8022291961506557e-19, -3.167819802473919e-26]","[0.5185584531214368, 0.021838627792737063, 0.2815310978052716, 0.021838627792737073]","[6.9800503691436395, 7.990225911754919, 6.427404387069383, 7.9916686277354865]"
ROI_22_0,esteatose,"(308, 178)","(262, 195)",28,28,1.4985746625303933,"[0.0010303028015959447, 3.783226151620279e-11, 1.0196039735295218e-12, 1.0490459931625204e-14, 2.350775214571301e-28, -4.430918820240339e-20, -1.059171041632297e-27]","[0.5185551826853085, 0.023330901605743744, 0.2836933961306666, 0.023330927521629106]","[6.940476751598248, 7.996945734172191, 6.459150418815416, 7.996445695795508]"
ROI_22_1,esteatose,"(326, 187)","(288, 233)",28,28,1.589668704937483,"[0.0009460352998417539, 2.1165560816451704e-10, 2.2483803252530228e-14, 2.223060605457892e-14, 3.9557706992909366e-28, 2.245006064709539e-20, -3.0088865911796803e-28]","[0.5185654845737504, 0.01293824328960036, 0.26864536929647154, 0.012938299109349724]","[6.940297497448736, 7.917454576881165, 6.3420481370522115, 7.915259051339927]"
ROI_22_2,esteatose,"(324, 182)","(285, 220)",28,28,1.5034922752955404,"[0.0010006974203536651, 1.8252077131747334e-12, 1.780052096451657e-13, 2.495888388834308e-13, 4.0649226663705717e-26, 3.3560357239584426e-19, -3.339567974128321e-26]","[0.518557142398353, 0.02162051674120073, 0.2812165368045442, 0.021620539683243234]","[6.891469546132475, 7.9705072046667595, 6.43534089500589, 7.970130686663397]"
ROI_22_3,esteatose,"(319, 190)","(282, 219)",28,28,1.4512450498641951,"[0.0010072517565520858, 2.698890112903665e-11, 1.3461484087799043e-13, 1.7401651076574944e-13, -6.224089196494971e-27, 6.128903027613248e-19, -2.589627037063636e-26]","[0.5185548275352354, 0.014584577985137698, 0.2710430953629846, 0.014584545968210027]","[6.829711340068044, 7.896635480191704, 6.384726262060796, 7.896533924744312]"
ROI_22_4,esteatose,"(331, 198)","(288, 239)",28,28,1.5692529806259314,"[0.0010027674434986379, 1.5850924262330654e-10, 1.0217039069975748e-13, 5.929807177516566e-13, 1.328022654824341e-25, 1.2616623310934228e-18, 6.055454274648437e-26]","[0.5185569335851341, 0.028663947666733556, 0.2914046412864165, 0.028663860880976572]","[6.8708299330367675, 7.96086277218744, 6.451213910878906, 7.962561266593077]"
ROI_22_5,esteatose,"(345, 192)","(289, 237)",28,28,1.428516368912669,"[0.0011243716041694893, 9.714545387654299e-11, 7.538537010210395e-14, 7.108039897284297e-14, 3.1046958474396366e-27, -6.965542192549318e-19, -4.175389779639927e-27]","[0.5185435249445949, 0.017564126519929238, 0.2753689616276641, 0.017564087283235462]","[6.929132900367378, 7.999490082353509, 6.43534089500589, 7.9938601829532985]"
ROI_22_6,esteatose,"(328, 199)","(288, 237)",28,28,1.4617494389917718,"[0.001066937336546914, 4.932608681272811e-10, 8.56204767174877e-15, 1.3296722364013964e-13, -3.154546685479169e-27, 3.1400386151889436e-19, -3.1901938324744178e-27]","[0.5185483794981434, 0.030923657012218234, 0.29468596030069194, 0.03092366279386988]","[6.844732211000808, 7.916029531495396, 6.3956583553233495, 7.916793161515171]"
ROI_22_7,esteatose,"(332, 202)","(294, 240)",28,28,1.4822560060900523,"[0.0010398876046910231, 2.792626928070038e-10, 1.83084506845861e-13, 1.8758016845125483e-14, 9.215519671627814e-28, 1.4734364665770807e-19, 5.992883631038848e-28]","[0.5185503071292341, 0.01358465773805757, 0.2696032093324624, 0.013584657738057573]","[6.833632993451999, 7.926774175673306, 6.419467879132873, 7.9269111653442375]"
ROI_22_8,esteatose,"(330, 194)","(288, 233)",28,28,1.5171082173327346,"[0.0010661208951193036, 1.0375728410216623e-11, 5.212565053108804e-13, 9.488764652385677e-14, 1.547152860892692e-26, 1.5613451253497796e-19, 1.435131793447195e-26]","[0.5185491188822, 0.01901613285412592, 0.277461128292298, 0.0190161006003605]","[6.991359122853746, 7.995994545335928, 6.411531371196365, 7.995309823427318]"
ROI_22_9,esteatose,"(323, 184)","(282, 230)",28,28,1.5042147439406215,"[0.0009679309548436658, 9.83861189637214e-12, 5.143186164742743e-15, 2.360405463413741e-14, 7.928971492824989e-29, 5.926895305945953e-20, -2.476920402283867e-28]","[0.5185599665477013, 0.01428581101069294, 0.2706034438222338, 0.014285806421160728]","[6.764919275586736, 7.902658908983676, 6.432345309679843, 7.903547725001167]"
ROI_23_0,esteatose,"(273, 175)","(299, 242)",28,28,1.903626341746446,"[0.0008919735729704186, 2.038167434467998e-10, 3.874798572679435e-13, 3.868349557256803e-14, -2.191267513379337e-27, -1.3803749003052227e-19, 4.198593971049364e-27]","[0.5186050633742645, 0.029877375647081948, 0.2930896370122098, 0.029877291563521837]","[6.990303486957803, 8.008526900843941, 6.4164722938068275, 8.011792388371516]"
ROI_23_1,esteatose,"(261, 180)","(253, 223)",28,28,1.6797670666532218,"[0.0010112182102361231, 2.454276558077352e-10, 1.235157381482772e-13, 7.960186070799022e-14, 2.1974134780888024e-27, 5.7481525541626e-19, -7.58102466209808e-27]","[0.5185583557713416, 0.02003328869856933, 0.2789194352812205, 0.020033273819311144]","[6.957369950337546, 7.970946000999362, 6.403594863259858, 7.970630725040078]"
ROI_23_2,esteatose,"(262, 175)","(229, 211)",28,28,1.5022748156614896,"[0.0010363720409102416, 1.223086236403435e-10, 3.679925151266634e-14, 5.769622860399953e-14, 1.7153977886203705e-27, -5.065686960834361e-19, -2.0310494295590743e-27]","[0.5185514687084655, 0.024782392520097812, 0.28579845093567324, 0.024782283464744648]","[6.715896719429437, 7.835031487824109, 6.379785339450335, 7.833942341706865]"
ROI_23_3,esteatose,"(259, 167)","(242, 215)",28,28,1.637881324404762,"[0.0009023883007263696, 6.532516855911468e-11, 6.090441399377173e-14, 8.006842842557474e-15, -1.0390595741180434e-28, 4.777085979145632e-20, -1.43061868542872e-28]","[0.5185834116092385, 0.013306131320753036, 0.26915247055367053, 0.013305982752088833]","[6.904638662570262, 7.978205191982516, 6.435340895005889, 7.975993416348638]"
ROI_23_4,esteatose,"(263, 175)","(263, 223)",28,28,1.6923153568314857,"[0.0009461330030890126, 3.539729727089223e-11, 1.1225224679296722e-13, 5.309582637478838e-15, 8.848395035652829e-29, 3.149954279144129e-20, 9.472686628675309e-29]","[0.5185710407076811, 0.026840067398574686, 0.28874694209217633, 0.026840163541003357]","[7.113682409683665, 8.07385731990035, 6.427404387069383, 8.074488406668621]"
ROI_23_5,esteatose,"(261, 172)","(259, 227)",28,28,1.5603974321166891,"[0.0009732700972442174, 4.9977117712969376e-11, 1.0754054620612955e-13, 7.965080973934477e-14, 5.724424744153166e-27, -2.5919945975670854e-19, -4.644767267435401e-27]","[0.518561571657882, 0.02191591555526793, 0.2816368756934725, 0.02191586762176548]","[6.929841997249175, 7.989698272504491, 6.440281817616351, 7.9923026686737835]"
ROI_23_6,esteatose,"(262, 171)","(259, 218)",28,28,1.5408098987626548,"[0.0009827200851427766, 4.8411215128532275e-11, 1.2500150040194367e-13, 1.2434360233668654e-13, 1.4118477251526764e-26, 6.539759988560666e-19, -6.402045821516949e-27]","[0.5185598310980972, 0.026459750435862465, 0.2882122016802618, 0.026459725165880243]","[6.899411271777854, 7.983803421168316, 6.443277402942397, 7.986989318174431]"
ROI_23_7,esteatose,"(265, 172)","(252, 218)",28,28,1.5545161290322582,"[0.0009721420840552986, 4.304464977797903e-11, 4.1821133466154396e-14, 2.302155400279447e-13, 2.0962336305893848e-26, -1.4867304521295457e-18, 8.417248402075569e-27]","[0.518559907241747, 0.015187621600893804, 0.27190758162375667, 0.015187626675341107]","[6.893051667232109, 7.951741916756129, 6.403594863259858, 7.952595298550077]"
ROI_23_8,esteatose,"(276, 169)","(252, 220)",28,28,1.5473056403326886,"[0.0009759828906946196, 1.229277103671733e-11, 3.7792948904653744e-13, 2.5142903367816402e-14, -1.5139862280624872e-29, -9.025296451409984e-21, 2.4508698171689988e-27]","[0.5185655048380535, 0.022934499583390947, 0.2831071281117666, 0.02293444728032926]","[7.153357908564427, 8.076728314953826, 6.435340895005892, 8.07659132528289]"
ROI_23_9,esteatose,"(275, 169)","(251, 218)",28,28,1.536294416243655,"[0.0009776957374476047, 1.0877729169658702e-11, 4.458378011138657e-13, 2.442463856754352e-14, -1.4882970351285279e-28, -4.1856951038572833e-20, 2.544421095951062e-27]","[0.518564513150557, 0.02510852465356113, 0.28625294888323827, 0.025108563010686022]","[7.11309947210213, 8.039394018567833, 6.411531371196366, 8.034522113239582]"
ROI_24_0,esteatose,"(298, 150)","(274, 191)",28,28,1.0842569517313747,"[0.0012627737096420717, 2.297657066926161e-11, 1.2596702863312959e-13, 1.363569239945316e-13, -1.6360260414184437e-26, -2.226285071089177e-19, 7.190808515524036e-27]","[0.5185370363099445, 0.025066423938913625, 0.2862300070807983, 0.025066425410762132]","[7.063242453208532, 8.073064118050903, 6.459150418815414, 8.0749884450453]"
ROI_24_1,esteatose,"(343, 179)","(284, 200)",28,28,1.0862626473349326,"[0.0013196095126946769, 1.8718533390214522e-10, 8.350290340108425e-13, 3.873107031325424e-14, -2.4742364972631348e-28, -3.035687781454338e-19, 6.960907444489104e-27]","[0.5185357639524761, 0.030586371921465988, 0.2942161112018779, 0.030586333913943494]","[6.838566334556713, 7.8883835524720505, 6.376789754124289, 7.884291153249584]"
ROI_24_2,esteatose,"(330, 171)","(262, 194)",28,28,1.1247607988093096,"[0.0011681327367557128, 1.3831510145590815e-10, 5.573802991748367e-13, 3.185867022278215e-13, 4.158446088986958e-26, -3.1499111622224864e-18, 1.276481194820189e-25]","[0.5185402039649533, 0.022710032066750745, 0.28281701633370493, 0.022710012256592152]","[6.899024822427878, 7.982783477873761, 6.459150418815416, 7.980801525283834]"
